skill,count,avg_price,med_price,max_price,min_price,created_at
Fluentd,1,65.0,65,65,65,20210209
Fluentd,1,65.0,65,65,65,20210210
Fluentd,1,65.0,65,65,65,20210215
Fluentd,1,65.0,65,65,65,20210220
Fluentd,1,65.0,65,65,65,20210225
Fluentd,1,65.0,65,65,65,20210305
Fluentd,1,65.0,65,65,65,20210503
Fluentd,1,65.0,65,65,65,20210504
Fluentd,1,65.0,65,65,65,20210505
Fluentd,1,65.0,65,65,65,20210506
Fluentd,1,65.0,65,65,65,20210507
Fluentd,1,65.0,65,65,65,20210508
Fluentd,1,65.0,65,65,65,20210509
Fluentd,1,65.0,65,65,65,20210510
Fluentd,1,65.0,65,65,65,20210511
Fluentd,1,65.0,65,65,65,20210512
Fluentd,1,65.0,65,65,65,20210513
Fluentd,1,65.0,65,65,65,20210514
Fluentd,1,65.0,65,65,65,20210515
Fluentd,1,65.0,65,65,65,20210516
Fluentd,1,65.0,65,65,65,20210517
Fluentd,1,65.0,65,65,65,20210518
Fluentd,1,65.0,65,65,65,20210519
Fluentd,1,65.0,65,65,65,20210520
Fluentd,1,65.0,65,65,65,20210521
Fluentd,1,65.0,65,65,65,20210522
Fluentd,1,65.0,65,65,65,20210523
Fluentd,1,65.0,65,65,65,20210524
Fluentd,1,65.0,65,65,65,20210525
Fluentd,1,65.0,65,65,65,20210526
Fluentd,1,65.0,65,65,65,20210527
Fluentd,1,65.0,65,65,65,20210528
Fluentd,1,65.0,65,65,65,20210529
