skill,count,avg_price,max_price,min_price,created_at
Pascal,1,80,80,80,20210401
Pascal,1,80,80,80,20210405
Pascal,1,80,80,80,20210410
Pascal,1,80,80,80,20210415
Pascal,1,80,80,80,20210503
Pascal,1,80,80,80,20210504
Pascal,1,80,80,80,20210505
Pascal,1,80,80,80,20210506
Pascal,1,80,80,80,20210507
Pascal,1,80,80,80,20210508
Pascal,1,80,80,80,20210509
Pascal,1,80,80,80,20210510
Pascal,1,80,80,80,20210511
Pascal,1,80,80,80,20210512
Pascal,1,80,80,80,20210513
Pascal,1,80,80,80,20210514
Pascal,1,80,80,80,20210515
Pascal,1,80,80,80,20210516
Pascal,1,80,80,80,20210517
Pascal,1,80,80,80,20210518
Pascal,1,80,80,80,20210519
Pascal,1,80,80,80,20210520
Pascal,1,80,80,80,20210521
Pascal,1,80,80,80,20210522
Pascal,1,80,80,80,20210523
Pascal,1,80,80,80,20210524
Pascal,1,80,80,80,20210525
Pascal,1,80,80,80,20210526
Pascal,1,80,80,80,20210527
Pascal,1,80,80,80,20210528
Pascal,1,80,80,80,20210529
Pascal,1,80,80,80,20210530
Pascal,1,80,80,80,20210531
Pascal,1,80,80,80,20210602
Pascal,1,80,80,80,20210603
Pascal,1,80,80,80,20210604
Pascal,1,80,80,80,20210605
Pascal,1,80,80,80,20210606
Pascal,1,80,80,80,20210607
Pascal,1,80,80,80,20210608
Pascal,1,80,80,80,20210609
Pascal,1,80,80,80,20210610
Pascal,1,80,80,80,20210611
Pascal,1,80,80,80,20210613
Pascal,1,80,80,80,20210614
Pascal,1,80,80,80,20210615
Pascal,1,80,80,80,20210616
Pascal,1,80,80,80,20210617
Pascal,1,80,80,80,20210618
Pascal,1,80,80,80,20210619
Pascal,1,80,80,80,20210620
Pascal,1,80,80,80,20210621
Pascal,1,80,80,80,20210622
Pascal,1,80,80,80,20210623
Pascal,1,80,80,80,20210624
Pascal,1,80,80,80,20210625
Pascal,1,80,80,80,20210626
Pascal,1,80,80,80,20210627
Pascal,1,80,80,80,20210628
Pascal,1,80,80,80,20210629
Pascal,1,80,80,80,20210630
Pascal,1,80,80,80,20210702
Pascal,1,80,80,80,20210703
Pascal,1,80,80,80,20210704
Pascal,1,80,80,80,20210705
Pascal,1,80,80,80,20210706
Pascal,1,80,80,80,20210707
Pascal,1,80,80,80,20210708
Pascal,1,80,80,80,20210709
Pascal,1,80,80,80,20210710
Pascal,1,80,80,80,20210711
Pascal,1,80,80,80,20210713
Pascal,1,80,80,80,20210714
Pascal,1,80,80,80,20210715
Pascal,1,80,80,80,20210716
Pascal,1,80,80,80,20210717
Pascal,1,80,80,80,20210718
Pascal,1,80,80,80,20210719
Pascal,1,80,80,80,20210720
Pascal,1,80,80,80,20210721
Pascal,1,80,80,80,20210722
Pascal,1,80,80,80,20210723
Pascal,1,80,80,80,20210724
Pascal,1,80,80,80,20210725
Pascal,1,80,80,80,20210726
Pascal,1,80,80,80,20210727
Pascal,1,80,80,80,20210728
Pascal,1,80,80,80,20210729
Pascal,1,80,80,80,20210730
Pascal,1,80,80,80,20210731
Pascal,1,80,80,80,20210802
Pascal,1,80,80,80,20210803
Pascal,1,80,80,80,20210804
Pascal,1,80,80,80,20210805
Pascal,1,80,80,80,20210806
Pascal,1,80,80,80,20210807
Pascal,1,80,80,80,20210808
Pascal,1,80,80,80,20210809
Pascal,1,80,80,80,20210810
Pascal,1,80,80,80,20210812
Pascal,1,80,80,80,20210814
Pascal,1,80,80,80,20210815
Pascal,1,80,80,80,20210816
Pascal,1,80,80,80,20210817
Pascal,1,80,80,80,20210818
Pascal,1,80,80,80,20210819
Pascal,1,80,80,80,20210820
Pascal,1,80,80,80,20210821
Pascal,1,80,80,80,20210822
Pascal,1,80,80,80,20210823
Pascal,1,80,80,80,20210824
Pascal,1,80,80,80,20210825
Pascal,1,80,80,80,20210826
Pascal,1,80,80,80,20210827
Pascal,1,80,80,80,20210828
Pascal,1,80,80,80,20210829
Pascal,1,80,80,80,20210830
Pascal,1,80,80,80,20210831
Pascal,1,80,80,80,20210902
