skill,count,avg_price,max_price,min_price,created_at
Knockout.js,4,72,90,55,20201121
Knockout.js,4,72,90,55,20201122
Knockout.js,4,72,90,55,20201123
Knockout.js,4,72,90,55,20201124
Knockout.js,4,72,90,55,20201125
Knockout.js,4,72,90,55,20201126
Knockout.js,4,72,90,55,20201127
Knockout.js,4,72,90,55,20201128
Knockout.js,6,73,90,55,20201204
Knockout.js,6,73,90,55,20201205
Knockout.js,6,73,90,55,20201206
Knockout.js,6,73,90,55,20201207
Knockout.js,6,73,90,55,20201208
Knockout.js,6,73,90,55,20201209
Knockout.js,6,73,90,55,20201210
Knockout.js,7,75,90,55,20201211
