skill,count,avg_price,max_price,min_price,created_at
iBATIS,14,67,80,55,20201121
iBATIS,14,67,80,55,20201122
iBATIS,14,67,80,55,20201123
iBATIS,14,69,95,55,20201124
iBATIS,14,69,95,55,20201125
iBATIS,14,69,95,55,20201126
iBATIS,14,69,95,55,20201127
iBATIS,14,69,95,55,20201128
iBATIS,14,69,95,55,20201204
iBATIS,14,69,95,55,20201205
iBATIS,14,69,95,55,20201206
iBATIS,14,69,95,55,20201207
iBATIS,14,69,95,55,20201208
iBATIS,14,69,95,55,20201209
iBATIS,14,69,95,55,20201210
iBATIS,14,69,95,55,20201211
iBATIS,14,69,95,55,20201212
iBATIS,14,69,95,55,20201215
iBATIS,14,69,95,55,20201220
iBATIS,14,69,95,55,20201225
iBATIS,14,69,95,55,20201230
iBATIS,14,69,95,55,20210101
iBATIS,14,69,95,55,20210105
iBATIS,14,69,95,55,20210110
iBATIS,14,69,95,55,20210115
iBATIS,14,69,95,55,20210120
iBATIS,14,69,95,55,20210125
iBATIS,14,69,95,55,20210209
iBATIS,14,69,95,55,20210210
iBATIS,14,69,95,55,20210215
iBATIS,14,69,95,55,20210220
iBATIS,14,69,95,55,20210225
