skill,count,avg_price,max_price,min_price,created_at
Pyramid,12,77,105,65,20201121
Pyramid,12,77,105,65,20201122
Pyramid,12,77,105,65,20201123
Pyramid,12,77,105,65,20201124
Pyramid,12,77,105,65,20201125
Pyramid,12,77,105,65,20201126
Pyramid,12,77,105,65,20201127
Pyramid,12,77,105,65,20201128
Pyramid,12,77,105,65,20201204
Pyramid,12,77,105,65,20201205
Pyramid,12,77,105,65,20201206
Pyramid,12,77,105,65,20201207
Pyramid,12,77,105,65,20201208
Pyramid,12,77,105,65,20201209
Pyramid,12,77,105,65,20201210
Pyramid,12,77,105,65,20201211
Pyramid,12,77,105,65,20201212
Pyramid,12,77,105,65,20201215
Pyramid,12,77,105,65,20201220
Pyramid,12,77,105,65,20201225
Pyramid,12,77,105,65,20201230
Pyramid,12,77,105,65,20210101
Pyramid,12,77,105,65,20210105
Pyramid,12,77,105,65,20210110
Pyramid,12,77,105,65,20210115
Pyramid,12,77,105,65,20210120
Pyramid,12,77,105,65,20210125
Pyramid,11,77,105,65,20210209
Pyramid,11,77,105,65,20210210
Pyramid,11,77,105,65,20210215
Pyramid,11,77,105,65,20210220
Pyramid,11,77,105,65,20210225
Pyramid,11,77,105,65,20210301
Pyramid,11,77,105,65,20210305
Pyramid,11,77,105,65,20210310
Pyramid,11,77,105,65,20210315
Pyramid,11,77,105,65,20210320
Pyramid,11,77,105,65,20210325
Pyramid,11,77,105,65,20210330
Pyramid,13,79,105,65,20210401
Pyramid,13,79,105,65,20210405
Pyramid,13,79,105,65,20210410
Pyramid,13,79,105,65,20210415
Pyramid,13,79,105,65,20210503
Pyramid,13,79,105,65,20210504
Pyramid,13,79,105,65,20210505
Pyramid,13,79,105,65,20210506
Pyramid,13,79,105,65,20210507
