skill,count,avg_price,max_price,min_price,created_at
SQLite,20,72,90,55,20201121
SQLite,20,72,90,55,20201122
SQLite,20,72,90,55,20201123
SQLite,20,72,90,55,20201124
SQLite,20,72,90,55,20201125
SQLite,20,72,90,55,20201126
SQLite,20,72,90,55,20201127
SQLite,21,72,90,55,20201128
SQLite,21,72,90,55,20201204
SQLite,21,72,90,55,20201205
SQLite,21,72,90,55,20201206
SQLite,21,72,90,55,20201207
SQLite,21,72,90,55,20201208
SQLite,21,72,90,55,20201209
SQLite,21,72,90,55,20201210
SQLite,21,72,90,55,20201211
SQLite,21,72,90,55,20201212
SQLite,21,72,90,55,20201215
SQLite,21,72,90,55,20201220
SQLite,21,72,90,55,20201225
SQLite,21,72,90,55,20201230
SQLite,21,72,90,55,20210101
SQLite,21,72,90,55,20210105
SQLite,21,72,90,55,20210110
SQLite,22,71,90,55,20210115
SQLite,22,71,90,55,20210120
SQLite,22,71,90,55,20210125
SQLite,23,71,90,55,20210209
SQLite,23,71,90,55,20210210
SQLite,23,71,90,55,20210215
SQLite,23,71,90,55,20210220
SQLite,23,71,90,55,20210225
SQLite,23,71,90,55,20210301
SQLite,23,71,90,55,20210305
SQLite,23,71,90,55,20210310
SQLite,23,71,90,55,20210315
SQLite,23,71,90,55,20210320
SQLite,23,71,90,55,20210325
SQLite,23,71,90,55,20210330
SQLite,43,75,115,55,20210401
SQLite,43,75,115,55,20210405
SQLite,43,75,115,55,20210410
SQLite,43,75,115,55,20210415
SQLite,43,75,115,55,20210503
SQLite,43,75,115,55,20210504
SQLite,43,75,115,55,20210505
SQLite,43,75,115,55,20210506
SQLite,43,75,115,55,20210507
SQLite,43,75,115,55,20210508
SQLite,43,75,115,55,20210509
SQLite,43,75,115,55,20210510
SQLite,43,75,115,55,20210511
SQLite,43,75,115,55,20210512
SQLite,43,75,115,55,20210513
SQLite,43,75,115,55,20210514
SQLite,43,75,115,55,20210515
SQLite,43,75,115,55,20210516
SQLite,43,75,115,55,20210517
SQLite,43,75,115,55,20210518
SQLite,43,75,115,55,20210519
SQLite,43,75,115,55,20210520
SQLite,43,75,115,55,20210521
SQLite,44,75,115,55,20210522
SQLite,44,75,115,55,20210523
SQLite,44,75,115,55,20210524
SQLite,44,75,115,55,20210525
SQLite,44,75,115,55,20210526
SQLite,44,75,115,55,20210527
SQLite,44,75,115,55,20210528
SQLite,44,75,115,55,20210529
SQLite,44,75,115,55,20210530
SQLite,44,75,115,55,20210531
SQLite,44,75,115,55,20210602
SQLite,44,75,115,55,20210603
SQLite,44,75,115,55,20210604
SQLite,44,75,115,55,20210605
SQLite,44,75,115,55,20210606
SQLite,44,75,115,55,20210607
SQLite,44,75,115,55,20210608
SQLite,44,75,115,55,20210609
SQLite,44,75,115,55,20210610
SQLite,44,75,115,55,20210611
SQLite,44,75,115,55,20210613
SQLite,44,75,115,55,20210614
SQLite,45,74,115,55,20210615
SQLite,45,74,115,55,20210616
SQLite,45,74,115,55,20210617
SQLite,45,74,115,55,20210618
SQLite,45,74,115,55,20210619
SQLite,45,74,115,55,20210620
SQLite,45,74,115,55,20210621
SQLite,45,74,115,55,20210622
